Drug,Disease,Phases,Status,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClusteringCoefficient,RandomWalkCentrality
amphotericin b,"meningitis, cryptococcal",PHASE2,COMPLETED,0.13892078071182548,0.02956319593359271,0.002255766983919932,0.9691460055096419,0.001075905362583957
fluconazole,"meningitis, cryptococcal",PHASE2,COMPLETED,0.13777267508610794,0.02956233637603775,1.2342198035033462e-05,0.9854341736694678,0.0009248245826028177
tamoxifen,meningitis,PHASE2,COMPLETED,0.1997703788748565,0.03948046079040576,0.0015928459326455824,0.5175735831506212,0.0014991759926855047
amphotericin b,meningitis,PHASE2,COMPLETED,0.13892078071182548,0.02956319593359271,0.002255766983919932,0.9691460055096419,0.001075905362583957
fluconazole,meningitis,PHASE2,COMPLETED,0.13777267508610794,0.02956233637603775,1.2342198035033462e-05,0.9854341736694678,0.0009248245826028177
tamoxifen,meningoencephalitis,PHASE2,COMPLETED,0.1997703788748565,0.03948046079040576,0.0015928459326455824,0.5175735831506212,0.0014991759926855047
amphotericin b,meningoencephalitis,PHASE2,COMPLETED,0.13892078071182548,0.02956319593359271,0.002255766983919932,0.9691460055096419,0.001075905362583957
fluconazole,meningoencephalitis,PHASE2,COMPLETED,0.13777267508610794,0.02956233637603775,1.2342198035033462e-05,0.9854341736694678,0.0009248245826028177
cisplatin,melanoma,PHASE3,COMPLETED,0.1446613088404133,0.023558692084998847,0.0007521773102520929,0.5043809523809524,0.0022416410935666986
dacarbazine,melanoma,PHASE3,COMPLETED,0.18714121699196326,0.03563671348625996,0.0008348266173549776,0.664091494357343,0.001429128295576534
vinblastine,melanoma,PHASE3,COMPLETED,0.1928817451205511,0.0361786250842095,0.0010852376727218938,0.6377245508982036,0.0015220947934976871
cisplatin,skin neoplasms,PHASE3,COMPLETED,0.1446613088404133,0.023558692084998847,0.0007521773102520929,0.5043809523809524,0.0022416410935666986
dacarbazine,skin neoplasms,PHASE3,COMPLETED,0.18714121699196326,0.03563671348625996,0.0008348266173549776,0.664091494357343,0.001429128295576534
vinblastine,skin neoplasms,PHASE3,COMPLETED,0.1928817451205511,0.0361786250842095,0.0010852376727218938,0.6377245508982036,0.0015220947934976871
atovaquone,hiv infections,PHASE4,COMPLETED,0.14351320321469577,0.03010581216553078,9.898857940607059e-05,0.9286451612903226,0.0010310288943799902
proguanil,hiv infections,PHASE4,COMPLETED,0.13892078071182548,0.029802292556419446,5.3492071626083864e-05,0.974931129476584,0.0009421199078423175
atovaquone,malaria,PHASE4,COMPLETED,0.14351320321469577,0.03010581216553078,9.898857940607059e-05,0.9286451612903226,0.0010310288943799902
proguanil,malaria,PHASE4,COMPLETED,0.13892078071182548,0.029802292556419446,5.3492071626083864e-05,0.974931129476584,0.0009421199078423175
maraviroc,hiv infections,PHASE4,TERMINATED,0.1963260619977038,0.03991507767380788,0.0012259704794122094,0.60921912624699,0.0015573801426633812
maraviroc,hiv infections,PHASE4,TERMINATED,0.1963260619977038,0.03991507767380788,0.0012259704794122094,0.60921912624699,0.0015573801426633812
carmustine,central nervous system neoplasms,PHASE2,COMPLETED,0.11940298507462686,0.019747044526231192,0.0005493822533915368,0.5576923076923077,0.0016659960185136412
cisplatin,central nervous system neoplasms,PHASE2,COMPLETED,0.1446613088404133,0.023558692084998847,0.0007521773102520929,0.5043809523809524,0.0022416410935666986
cyclophosphamide,central nervous system neoplasms,PHASE2,COMPLETED,0.3857634902411022,0.06545557484222551,0.012666505833935143,0.30948827292110875,0.0064022321907947
paclitaxel,central nervous system neoplasms,PHASE2,COMPLETED,0.19058553386911598,0.031514794938503045,0.0027684357014698593,0.3963490324936108,0.002713695733141364
lamivudine,hiv infections,PHASE4,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
lamivudine,hiv infections,PHASE2,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
stavudine,hiv infections,PHASE2,COMPLETED,0.19402985074626866,0.043076177089789336,0.00048201346147623775,0.669061707523246,0.001472586336500814
zidovudine,hiv infections,PHASE2,COMPLETED,0.24225028702640644,0.0490663018026314,0.0015047489053504229,0.5192055969307154,0.0021411579475691866
didanosine,hiv infections,PHASE2,COMPLETED,0.19747416762342135,0.04407815918133874,0.0005060725298554338,0.6571467428260573,0.0015093183704254296
tenofovir,hiv infections,PHASE4,TERMINATED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
isoniazid,tuberculosis,PHASE2,COMPLETED,0.15499425947187143,0.03243746124591836,0.0002306120664802746,0.8342730790491985,0.0011159026049372862
busulfan,lymphoma,PHASE2,COMPLETED,0.1148105625717566,0.017966339335516106,0.0004659423254766236,0.5484848484848485,0.002035946221178888
cyclophosphamide,lymphoma,PHASE2,COMPLETED,0.3857634902411022,0.06545557484222551,0.012666505833935143,0.30948827292110875,0.0064022321907947
cytarabine,lymphoma,PHASE2,COMPLETED,0.10218140068886337,0.017721753057079372,0.0003317924796948367,0.6355975485188968,0.0019991648125106494
doxorubicin,lymphoma,PHASE2,COMPLETED,0.37657864523536166,0.06924980765884732,0.00945787496004056,0.3610986797941374,0.004231673129074236
leucovorin,lymphoma,PHASE2,COMPLETED,0.2812858783008037,0.05020563782013303,0.0033285634908637313,0.449548343927735,0.002397926456080708
methotrexate,lymphoma,PHASE2,COMPLETED,0.20551090700344432,0.03360940699970963,0.0019399934442728515,0.43556587784822043,0.0026415117696632824
prednisone,lymphoma,PHASE2,COMPLETED,0.42824339839265213,0.07730115157385481,0.012054962303906427,0.32823085127850327,0.0048648403253791096
teniposide,lymphoma,PHASE2,COMPLETED,0.05625717566016074,0.010215776061622456,0.0,1.0,0.00046161552376694276
vincristine,lymphoma,PHASE2,COMPLETED,0.121699196326062,0.020115137693809695,0.0004900851819789737,0.5620844564240791,0.002185818803101966
"emtricitabine, tenofovir disoproxil fumarate drug combination",hiv infections,PHASE2; PHASE3,COMPLETED,0.1423650975889782,0.02986661617646545,8.206118945326663e-05,0.9362706530291109,0.000988784164521492
tenofovir,hiv infections,PHASE4,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
emtricitabine,hiv infections,PHASE4,COMPLETED,0.1515499425947187,0.03153529368283502,0.00031018757046641533,0.8533425861670136,0.0012375157426914036
lopinavir,hiv infections,PHASE4,COMPLETED,0.2066590126291619,0.038200821122520205,0.001697061007673449,0.5543761638733706,0.0020375569261043298
tenofovir,hiv infections,PHASE4,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
emtricitabine,hiv infections,PHASE4,COMPLETED,0.1515499425947187,0.03153529368283502,0.00031018757046641533,0.8533425861670136,0.0012375157426914036
raltegravir potassium,hiv infections,PHASE4,COMPLETED,0.23191733639494835,0.047136426192472033,0.002443493827459042,0.504408649820206,0.001913599802531024
ribavirin,liver cirrhosis,PHASE2; PHASE3,COMPLETED,0.1733639494833525,0.034302277550849636,0.0018058127140233439,0.6843267108167771,0.0013750051679994309
ribavirin,hiv infections,PHASE2; PHASE3,COMPLETED,0.1733639494833525,0.034302277550849636,0.0018058127140233439,0.6843267108167771,0.0013750051679994309
emtricitabine,hiv infections,PHASE4,COMPLETED,0.1515499425947187,0.03153529368283502,0.00031018757046641533,0.8533425861670136,0.0012375157426914036
lamivudine,"hepatitis b, chronic",PHASE4,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
lamivudine,"hepatitis b, chronic",PHASE4,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
ribavirin,hepatitis c,PHASE4,COMPLETED,0.1733639494833525,0.034302277550849636,0.0018058127140233439,0.6843267108167771,0.0013750051679994309
lamivudine,infections,PHASE4,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
sorbitol,infections,PHASE4,COMPLETED,0.16991963260619977,0.040882758024673185,0.0010901227864021249,0.6787093215664645,0.0011815874037983255
carnitine,cytomegalovirus infections,PHASE3,COMPLETED,0.22043628013777267,0.04440233083913734,0.0013847995888912569,0.5929319371727748,0.001504468919078849
carnitine,hiv infections,PHASE3,COMPLETED,0.22043628013777267,0.04440233083913734,0.0013847995888912569,0.5929319371727748,0.001504468919078849
ritonavir,hiv infections,PHASE2,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
zidovudine,hiv infections,PHASE2,COMPLETED,0.24225028702640644,0.0490663018026314,0.0015047489053504229,0.5192055969307154,0.0021411579475691866
granulocyte-macrophage colony-stimulating factor,neuroblastoma,PHASE2,TERMINATED,0.03903559127439724,0.0061430020714315385,4.013098028176438e-05,0.7575757575757576,0.00043160161758904044
tretinoin,neuroblastoma,PHASE2,TERMINATED,0.013777267508610792,0.0022680867261885332,1.986202449770656e-06,0.8939393939393939,0.00025582289398687477
tenofovir,hiv infections,PHASE2; PHASE3,WITHDRAWN,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
tenofovir,hepatitis b,PHASE4,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
maraviroc,acquired immunodeficiency syndrome,PHASE3,COMPLETED,0.1963260619977038,0.03991507767380788,0.0012259704794122094,0.60921912624699,0.0015573801426633812
maraviroc,hiv infections,PHASE3,COMPLETED,0.1963260619977038,0.03991507767380788,0.0012259704794122094,0.60921912624699,0.0015573801426633812
ritonavir,"hepatitis c, chronic",PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
interferon alpha-2,"hepatitis c, chronic",PHASE3,COMPLETED,0.15040183696900114,0.030633242007205373,0.0005389901917848801,0.8555490311215502,0.0011955364013064584
interferon alpha-2,hepatitis c,PHASE2,COMPLETED,0.15040183696900114,0.030633242007205373,0.0005389901917848801,0.8555490311215502,0.0011955364013064584
ribavirin,hepatitis c,PHASE2,COMPLETED,0.1733639494833525,0.034302277550849636,0.0018058127140233439,0.6843267108167771,0.0013750051679994309
interferon alpha-2,hiv infections,PHASE2,COMPLETED,0.15040183696900114,0.030633242007205373,0.0005389901917848801,0.8555490311215502,0.0011955364013064584
ribavirin,hiv infections,PHASE2,COMPLETED,0.1733639494833525,0.034302277550849636,0.0018058127140233439,0.6843267108167771,0.0013750051679994309
tenofovir,hiv infections,PHASE2,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
didanosine,hiv infections,PHASE3,COMPLETED,0.19747416762342135,0.04407815918133874,0.0005060725298554338,0.6571467428260573,0.0015093183704254296
lamivudine,hiv infections,PHASE3,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
lopinavir,hiv infections,PHASE3,COMPLETED,0.2066590126291619,0.038200821122520205,0.001697061007673449,0.5543761638733706,0.0020375569261043298
ritonavir,hiv infections,PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
nevirapine,hiv infections,PHASE3,COMPLETED,0.19862227324913892,0.043483057897793755,0.0005994128497046099,0.6472644172603844,0.001553296972563227
zidovudine,hiv infections,PHASE3,COMPLETED,0.24225028702640644,0.0490663018026314,0.0015047489053504229,0.5192055969307154,0.0021411579475691866
maraviroc,hiv infections,PHASE3,COMPLETED,0.1963260619977038,0.03991507767380788,0.0012259704794122094,0.60921912624699,0.0015573801426633812
tenofovir,hiv infections,PHASE4,ACTIVE_NOT_RECRUITING,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
atazanavir sulfate,hiv infections,PHASE2,COMPLETED,0.15958668197474168,0.03240270016805636,0.00042039486225542715,0.7901157335001564,0.0011742514952882577
ritonavir,hiv infections,PHASE2,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
tenofovir,hiv infections,PHASE2,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
emtricitabine,hiv infections,PHASE2,COMPLETED,0.1515499425947187,0.03153529368283502,0.00031018757046641533,0.8533425861670136,0.0012375157426914036
penicillin g benzathine,syphilis,PHASE4,COMPLETED,0.001148105625717566,0.0003767197647971468,0.0,0.0,0.00018079000895453588
histamine,myelodysplastic syndromes,PHASE1; PHASE2,WITHDRAWN,0.03214695752009185,0.005485144021904544,0.0,1.0,0.00034098124805499383
interleukin-2,myelodysplastic syndromes,PHASE1; PHASE2,WITHDRAWN,0.4121699196326062,0.08041184117879872,0.007008758225593671,0.3638443223728233,0.0034739017675394297
azacitidine,myelodysplastic syndromes,PHASE1; PHASE2,WITHDRAWN,0.05855338691159587,0.010864396567250781,3.132718444104702e-05,0.8290196078431372,0.0007322332394069503
azacitidine,myelodysplastic syndromes,PHASE1; PHASE2,WITHDRAWN,0.05855338691159587,0.010864396567250781,3.132718444104702e-05,0.8290196078431372,0.0007322332394069503
human growth hormone,hiv infections,PHASE2; PHASE3,WITHDRAWN,0.16417910447761194,0.03331295532722726,0.0016524185804368276,0.7511080468826947,0.0012579367576268652
nevirapine,hiv infections,PHASE2,TERMINATED,0.19862227324913892,0.043483057897793755,0.0005994128497046099,0.6472644172603844,0.001553296972563227
lamivudine,hiv infections,PHASE2,TERMINATED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
tenofovir,hiv infections,PHASE2,TERMINATED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
emtricitabine,hiv infections,PHASE2,TERMINATED,0.1515499425947187,0.03153529368283502,0.00031018757046641533,0.8533425861670136,0.0012375157426914036
lopinavir,hiv infections,PHASE2,TERMINATED,0.2066590126291619,0.038200821122520205,0.001697061007673449,0.5543761638733706,0.0020375569261043298
ritonavir,hiv infections,PHASE2,TERMINATED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
atazanavir sulfate,hiv infections,PHASE2,TERMINATED,0.15958668197474168,0.03240270016805636,0.00042039486225542715,0.7901157335001564,0.0011742514952882577
darunavir,hiv infections,PHASE2,TERMINATED,0.1492537313432836,0.030821910523560155,0.00014942309514066367,0.8765652951699463,0.0011274017257947202
raltegravir potassium,hiv infections,PHASE3,COMPLETED,0.23191733639494835,0.047136426192472033,0.002443493827459042,0.504408649820206,0.001913599802531024
maraviroc,hiv infections,PHASE3,COMPLETED,0.1963260619977038,0.03991507767380788,0.0012259704794122094,0.60921912624699,0.0015573801426633812
darunavir,hiv infections,PHASE3,COMPLETED,0.1492537313432836,0.030821910523560155,0.00014942309514066367,0.8765652951699463,0.0011274017257947202
ritonavir,hiv infections,PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
tenofovir,hiv infections,PHASE3,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
emtricitabine,hiv infections,PHASE3,COMPLETED,0.1515499425947187,0.03153529368283502,0.00031018757046641533,0.8533425861670136,0.0012375157426914036
darunavir,hiv infections,PHASE3,COMPLETED,0.1492537313432836,0.030821910523560155,0.00014942309514066367,0.8765652951699463,0.0011274017257947202
ritonavir,hiv infections,PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
emtricitabine,hiv infections,PHASE3,COMPLETED,0.1515499425947187,0.03153529368283502,0.00031018757046641533,0.8533425861670136,0.0012375157426914036
tenofovir,hiv infections,PHASE3,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
darunavir,hiv infections,PHASE3,COMPLETED,0.1492537313432836,0.030821910523560155,0.00014942309514066367,0.8765652951699463,0.0011274017257947202
ritonavir,hiv infections,PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
darunavir,hiv infections,PHASE3,COMPLETED,0.1492537313432836,0.030821910523560155,0.00014942309514066367,0.8765652951699463,0.0011274017257947202
tenofovir,hiv infections,PHASE3,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
lopinavir,acquired immunodeficiency syndrome,PHASE3,COMPLETED,0.2066590126291619,0.038200821122520205,0.001697061007673449,0.5543761638733706,0.0020375569261043298
